match_id,name_player,name_team,minute
S2425_GD1_G1,alessandro-vogliacco,CFC Genua 1893,20
S2425_GD1_G1,junior-messias,CFC Genua 1893,90
S2425_GD1_G1,marcus-thuram,Inter Mailand,30
S2425_GD1_G1,marcus-thuram,Inter Mailand,82
S2425_GD1_G2,dennis-man,Parma Calcio,22
S2425_GD1_G2,cristiano-biraghi,AC Florenz,75
S2425_GD1_G4,alvaro-morata,AC Mailand,89
S2425_GD1_G4,noah-okafor,AC Mailand,90
S2425_GD1_G4,malick-thiaw,FC Turin,30
S2425_GD1_G4,duvan-zapata,FC Turin,68
S2425_GD1_G5,riccardo-orsolini,FC Bologna,57
S2425_GD1_G5,lautaro-daniel-gianetti,Udinese Calcio,68
S2425_GD1_G6,dailon-rocha,Hellas Verona,50
S2425_GD1_G6,daniel-mosquera,Hellas Verona,75
S2425_GD1_G6,daniel-mosquera,Hellas Verona,90
S2425_GD1_G8,valentin-castellanos,Lazio Rom,11
S2425_GD1_G8,mattia-zaccagni,Lazio Rom,44
S2425_GD1_G8,giorgio-altare,Lazio Rom,81
S2425_GD1_G8,magnus-kofoed-andersen,FC Venedig,3
S2425_GD1_G9,marco-brescianini,Atalanta Bergamo,35
S2425_GD1_G9,mateo-retegui,Atalanta Bergamo,45
S2425_GD1_G9,mateo-retegui,Atalanta Bergamo,57
S2425_GD1_G9,marco-brescianini,Atalanta Bergamo,66
S2425_GD1_G10,samuel-mbangula-tshifunda,Juventus Turin,23
S2425_GD1_G10,timothy-weah,Juventus Turin,45
S2425_GD1_G10,andrea-cambiaso,Juventus Turin,90
S2425_GD2_G1,dennis-man,Parma Calcio,2
S2425_GD2_G1,matteo-cancellieri,Parma Calcio,77
S2425_GD2_G1,christian-pulisic,AC Mailand,66
S2425_GD2_G2,lorenzo-lucca,Udinese Calcio,5
S2425_GD2_G2,florian-thauvin,Udinese Calcio,49
S2425_GD2_G2,gustav-tang-isaksen,Lazio Rom,90
S2425_GD2_G3,matteo-darmian,Inter Mailand,5
S2425_GD2_G3,hakan-calhanoglu,Inter Mailand,69
S2425_GD2_G4,andrea-pinamonti,CFC Genua 1893,45
S2425_GD2_G6,ivan-ilic,FC Turin,31
S2425_GD2_G6,che-adams,FC Turin,49
S2425_GD2_G6,mateo-retegui,Atalanta Bergamo,26
S2425_GD2_G7,giovanni-di-lorenzo,SSC Neapel,45
S2425_GD2_G7,khvicha-kvaratskhelia,SSC Neapel,75
S2425_GD2_G7,giovanni-simeone,SSC Neapel,90
S2425_GD2_G8,eldor-shomurodov,AS Rom,80
S2425_GD2_G8,emmanuel-gyasi-2,FC Empoli,45
S2425_GD2_G8,lorenzo-colombo,FC Empoli,61
S2425_GD2_G9,roberto-piccoli,Cagliari Calcio,44
S2425_GD2_G9,patrick-cutrone,Como 1907,53
S2425_GD2_G10,dusan-vlahovic,Juventus Turin,28
S2425_GD2_G10,nicolo-savona,Juventus Turin,39
S2425_GD2_G10,dusan-vlahovic,Juventus Turin,53
S2425_GD3_G1,saul-coco,FC Turin,86
S2425_GD3_G2,berat-djimsiti,Inter Mailand,3
S2425_GD3_G2,nicolo-barella,Inter Mailand,10
S2425_GD3_G2,marcus-thuram,Inter Mailand,47
S2425_GD3_G2,marcus-thuram,Inter Mailand,56
S2425_GD3_G3,giovanni-fabbian,FC Bologna,2
S2425_GD3_G3,emmanuel-gyasi-2,FC Empoli,3
S2425_GD3_G4,nikola-krstovic,US Lecce,26
S2425_GD3_G5,valentin-castellanos,Lazio Rom,62
S2425_GD3_G5,boulaye-dia,Lazio Rom,66
S2425_GD3_G5,strahinja-pavlovic,AC Mailand,8
S2425_GD3_G5,rafael-leao,AC Mailand,72
S2425_GD3_G6,romelu-lukaku,SSC Neapel,90
S2425_GD3_G6,andre-frank-zambo-anguissa,SSC Neapel,90
S2425_GD3_G6,ange-yohan-bonny,Parma Calcio,19
S2425_GD3_G7,moise-kean,AC Florenz,45
S2425_GD3_G7,robin-gosens,AC Florenz,90
S2425_GD3_G7,milan-djuric,AC Monza,18
S2425_GD3_G7,daniel-maldini,AC Monza,32
S2425_GD3_G8,jackson-tchatchoua,Hellas Verona,55
S2425_GD3_G8,casper-tengstedt,Hellas Verona,64
S2425_GD3_G10,brenner,Udinese Calcio,43
S2425_GD4_G1,nicolo-casale,Como 1907,5
S2425_GD4_G1,patrick-cutrone,Como 1907,53
S2425_GD4_G1,santiago-castro,FC Bologna,76
S2425_GD4_G1,samuel-iling-junior,FC Bologna,90
S2425_GD4_G3,theo,AC Mailand,2
S2425_GD4_G3,youssouf-fofana-2,AC Mailand,16
S2425_GD4_G3,christian-pulisic,AC Mailand,25
S2425_GD4_G3,tammy-abraham,AC Mailand,29
S2425_GD4_G4,koni-de-winter,CFC Genua 1893,90
S2425_GD4_G4,artem-dovbyk,AS Rom,37
S2425_GD4_G6,mateo-retegui,Atalanta Bergamo,21
S2425_GD4_G6,charles-de-ketelaere,Atalanta Bergamo,45
S2425_GD4_G6,ademola-lookman,Atalanta Bergamo,45
S2425_GD4_G6,lucas-martinez-quarta,AC Florenz,15
S2425_GD4_G6,moise-kean,AC Florenz,32
S2425_GD4_G7,giovanni-di-lorenzo,SSC Neapel,18
S2425_GD4_G7,khvicha-kvaratskhelia,SSC Neapel,66
S2425_GD4_G7,romelu-lukaku,SSC Neapel,70
S2425_GD4_G7,alessandro-buongiorno,SSC Neapel,90
S2425_GD4_G8,dany-mota,AC Monza,81
S2425_GD4_G8,denzel-dumfries,Inter Mailand,88
S2425_GD4_G9,enrico-del-prato,Parma Calcio,2
S2425_GD4_G9,ange-yohan-bonny,Parma Calcio,43
S2425_GD4_G9,lorenzo-lucca,Udinese Calcio,50
S2425_GD4_G9,florian-thauvin,Udinese Calcio,68
S2425_GD4_G9,florian-thauvin,Udinese Calcio,77
S2425_GD4_G10,boulaye-dia,Lazio Rom,5
S2425_GD4_G10,valentin-castellanos,Lazio Rom,20
S2425_GD4_G10,casper-tengstedt,Hellas Verona,7
S2425_GD5_G1,lorenzo-colombo,FC Empoli,33
S2425_GD5_G1,sebastiano-esposito,FC Empoli,49
S2425_GD5_G2,grigoris-kastanos,Hellas Verona,12
S2425_GD5_G2,daniel-mosquera,Hellas Verona,90
S2425_GD5_G2,antonio-sanabria,FC Turin,10
S2425_GD5_G2,duvan-zapata,FC Turin,33
S2425_GD5_G2,che-adams,FC Turin,79
S2425_GD5_G3,gianluca-busio,FC Venedig,63
S2425_GD5_G3,joel-pohjanpalo,FC Venedig,85
S2425_GD5_G5,patrick-dorgu,US Lecce,32
S2425_GD5_G5,nikola-krstovic,US Lecce,59
S2425_GD5_G5,pontus-almqvist,Parma Calcio,90
S2425_GD5_G5,antoine-hainaut,Parma Calcio,90
S2425_GD5_G6,albert-gudmundsson,AC Florenz,49
S2425_GD5_G6,albert-gudmundsson,AC Florenz,90
S2425_GD5_G6,mario-gila,Lazio Rom,41
S2425_GD5_G7,milan-djuric,AC Monza,43
S2425_GD5_G7,kacper-urbanski,FC Bologna,24
S2425_GD5_G7,santiago-castro,FC Bologna,80
S2425_GD5_G8,artem-dovbyk,AS Rom,19
S2425_GD5_G8,paulo-dybala,AS Rom,49
S2425_GD5_G8,tommaso-baldanzi,AS Rom,70
S2425_GD5_G9,federico-dimarco,Inter Mailand,27
S2425_GD5_G9,christian-pulisic,AC Mailand,10
S2425_GD5_G9,matteo-gabbia,AC Mailand,89
S2425_GD5_G10,davide-zappacosta,Atalanta Bergamo,18
S2425_GD5_G10,ademola-lookman,Atalanta Bergamo,90
S2425_GD5_G10,gabriel-strefezza,Como 1907,46
S2425_GD5_G10,nico-paz,Como 1907,54
S2425_GD5_G10,alieu-fadera,Como 1907,58
S2425_GD6_G1,alvaro-morata,AC Mailand,38
S2425_GD6_G1,theo,AC Mailand,41
S2425_GD6_G1,christian-pulisic,AC Mailand,43
S2425_GD6_G2,christian-kabasele,Udinese Calcio,35
S2425_GD6_G2,lorenzo-lucca,Udinese Calcio,83
S2425_GD6_G2,davide-frattesi,Inter Mailand,1
S2425_GD6_G2,lautaro-martinez,Inter Mailand,45
S2425_GD6_G2,lautaro-martinez,Inter Mailand,47
S2425_GD6_G3,dusan-vlahovic,Juventus Turin,48
S2425_GD6_G3,dusan-vlahovic,Juventus Turin,55
S2425_GD6_G3,francisco-concei-o,Juventus Turin,89
S2425_GD6_G4,santiago-castro,FC Bologna,46
S2425_GD6_G4,lazar-samardzic,Atalanta Bergamo,90
S2425_GD6_G5,che-adams,FC Turin,67
S2425_GD6_G5,saul-coco,FC Turin,90
S2425_GD6_G5,matteo-guendouzi,Lazio Rom,8
S2425_GD6_G5,boulaye-dia,Lazio Rom,60
S2425_GD6_G5,tijani-noslin,Lazio Rom,89
S2425_GD6_G6,patrick-cutrone,Como 1907,43
S2425_GD6_G6,patrick-cutrone,Como 1907,72
S2425_GD6_G6,andrea-belotti,Como 1907,89
S2425_GD6_G6,darko-lazovic,Hellas Verona,53
S2425_GD6_G6,mathis-lambourde,Hellas Verona,90
S2425_GD6_G7,bryan-cristante,AS Rom,74
S2425_GD6_G7,niccolo-pisilli,AS Rom,83
S2425_GD6_G7,joel-pohjanpalo,FC Venedig,44
S2425_GD6_G9,matteo-politano,SSC Neapel,22
S2425_GD6_G9,khvicha-kvaratskhelia,SSC Neapel,33
S2425_GD6_G10,dennis-man,Parma Calcio,62
S2425_GD6_G10,hernani-3,Parma Calcio,87
S2425_GD6_G10,nadir-zortea,Cagliari Calcio,34
S2425_GD6_G10,razvan-marin,Cagliari Calcio,75
S2425_GD6_G10,roberto-piccoli,Cagliari Calcio,87
S2425_GD7_G1,scott-mctominay,SSC Neapel,1
S2425_GD7_G1,romelu-lukaku,SSC Neapel,53
S2425_GD7_G1,david-neres,SSC Neapel,86
S2425_GD7_G1,gabriel-strefezza,Como 1907,43
S2425_GD7_G2,casper-tengstedt,Hellas Verona,9
S2425_GD7_G2,jesse-joronen,Hellas Verona,81
S2425_GD7_G2,gaetano-oristanio,FC Venedig,2
S2425_GD7_G3,jordan-zemura,Udinese Calcio,75
S2425_GD7_G4,mateo-retegui,Atalanta Bergamo,24
S2425_GD7_G4,mateo-retegui,Atalanta Bergamo,50
S2425_GD7_G4,ederson-6,Atalanta Bergamo,60
S2425_GD7_G4,mateo-retegui,Atalanta Bergamo,74
S2425_GD7_G4,marten-de-roon,Atalanta Bergamo,80
S2425_GD7_G4,jeff-ekhator,CFC Genua 1893,83
S2425_GD7_G5,marcus-thuram,Inter Mailand,25
S2425_GD7_G5,marcus-thuram,Inter Mailand,35
S2425_GD7_G5,marcus-thuram,Inter Mailand,60
S2425_GD7_G5,duvan-zapata,FC Turin,36
S2425_GD7_G5,nikola-vlasic,FC Turin,86
S2425_GD7_G6,dusan-vlahovic,Juventus Turin,15
S2425_GD7_G6,razvan-marin,Cagliari Calcio,88
S2425_GD7_G8,mattia-zaccagni,Lazio Rom,45
S2425_GD7_G8,pedro-2,Lazio Rom,84
S2425_GD7_G8,sebastiano-esposito,FC Empoli,9
S2425_GD7_G9,dany-mota,AC Monza,70
S2425_GD7_G9,artem-dovbyk,AS Rom,61
S2425_GD7_G10,yacine-adli,AC Florenz,35
S2425_GD7_G10,albert-gudmundsson,AC Florenz,73
S2425_GD7_G10,christian-pulisic,AC Mailand,60
S2425_GD8_G1,nico-paz,Como 1907,45
S2425_GD8_G1,ange-yohan-bonny,Parma Calcio,20
S2425_GD8_G2,andrea-pinamonti,CFC Genua 1893,73
S2425_GD8_G2,andrea-pinamonti,CFC Genua 1893,85
S2425_GD8_G2,riccardo-orsolini,FC Bologna,37
S2425_GD8_G2,jens-odgaard,FC Bologna,56
S2425_GD8_G3,samu-chukwueze,AC Mailand,13
S2425_GD8_G4,mario-gila,Juventus Turin,85
S2425_GD8_G5,khvicha-kvaratskhelia,SSC Neapel,63
S2425_GD8_G6,danilo-cataldi,AC Florenz,20
S2425_GD8_G6,andrea-colpani,AC Florenz,34
S2425_GD8_G6,danilo-cataldi,AC Florenz,45
S2425_GD8_G6,andrea-colpani,AC Florenz,54
S2425_GD8_G6,lucas-beltran,AC Florenz,61
S2425_GD8_G6,fabiano-parisi,AC Florenz,72
S2425_GD8_G7,mario-pasalic,Atalanta Bergamo,7
S2425_GD8_G7,mateo-retegui,Atalanta Bergamo,47
S2425_GD8_G8,benito-nicolas-viola,Cagliari Calcio,38
S2425_GD8_G8,jose-luis-palomino,Cagliari Calcio,74
S2425_GD8_G8,saul-coco,Cagliari Calcio,78
S2425_GD8_G8,antonio-sanabria,FC Turin,41
S2425_GD8_G8,karol-linetty,FC Turin,55
S2425_GD8_G9,lautaro-martinez,Inter Mailand,60
S2425_GD8_G10,dany-mota,AC Monza,9
S2425_GD8_G10,dany-mota,AC Monza,74
S2425_GD8_G10,alessandro-bianco,AC Monza,79
S2425_GD9_G1,lorenzo-lucca,Udinese Calcio,38
S2425_GD9_G1,keinan-davis,Udinese Calcio,78
S2425_GD9_G2,alieu-njie,FC Turin,75
S2425_GD9_G3,giovanni-di-lorenzo,SSC Neapel,73
S2425_GD9_G5,marten-de-roon,Atalanta Bergamo,6
S2425_GD9_G5,mateo-retegui,Atalanta Bergamo,9
S2425_GD9_G5,charles-de-ketelaere,Atalanta Bergamo,14
S2425_GD9_G5,ademola-lookman,Atalanta Bergamo,29
S2425_GD9_G5,ademola-lookman,Atalanta Bergamo,34
S2425_GD9_G5,mateo-retegui,Atalanta Bergamo,58
S2425_GD9_G5,amin-sarr,Hellas Verona,42
S2425_GD9_G6,gabriel-charpentier,Parma Calcio,80
S2425_GD9_G6,woyo-coulibaly,FC Empoli,35
S2425_GD9_G7,tijani-noslin,Lazio Rom,21
S2425_GD9_G7,pedro-2,Lazio Rom,86
S2425_GD9_G7,matias-vecino,Lazio Rom,90
S2425_GD9_G8,georgios-kyriakopoulos,AC Monza,23
S2425_GD9_G8,milan-djuric,AC Monza,44
S2425_GD9_G8,mikael-egill-ellertsson,FC Venedig,15
S2425_GD9_G8,michael-svoboda,FC Venedig,39
S2425_GD9_G9,piotr-zielinski,Inter Mailand,15
S2425_GD9_G9,henrikh-mkhitaryan,Inter Mailand,35
S2425_GD9_G9,piotr-zielinski,Inter Mailand,37
S2425_GD9_G9,denzel-dumfries,Inter Mailand,53
S2425_GD9_G9,dusan-vlahovic,Juventus Turin,20
S2425_GD9_G9,timothy-weah,Juventus Turin,26
S2425_GD9_G9,kenan-yildiz,Juventus Turin,71
S2425_GD9_G9,kenan-yildiz,Juventus Turin,82
S2425_GD9_G10,moise-kean,AC Florenz,9
S2425_GD9_G10,lucas-beltran,AC Florenz,17
S2425_GD9_G10,moise-kean,AC Florenz,41
S2425_GD9_G10,edoardo-bove,AC Florenz,52
S2425_GD9_G10,mats-hummels,AC Florenz,71
S2425_GD9_G10,kouadio-manu-kone,AS Rom,39
